"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://fitclem.fr/cdn/shop/files/preview_images/903d1e8d33c240a0ab63c363baaa35cd.thumbnail.0000000000_1100x.jpg?v=1769512444","image/jpeg","37499","1","Indexable","",""
"https://fitclem.fr/cdn/shop/files/preview_images/06ade31f1f0a41a5b244237e921863d6.thumbnail.0000000000_1100x.jpg?v=1764536163","image/jpeg","202325","1","Indexable","",""
