"Adresse","Occurrences","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","Indexabilité","Statut d'indexabilité"
"https://www.rougier-ple.fr/colle-adhesif.r.html","1","Colle et adhésif","16","","0","Indexable",""
"https://www.rougier-ple.fr/cosmetiques.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/puzzle-enfants.r.html","1","Puzzle, Maquette","16","","0","Indexable",""
"https://www.rougier-ple.fr/crayon-de-couleur-feutre.r.html","1","Crayon de couleur et Feutre","27","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-chaussures-vetements.r.html","1","Personnalisation chaussures et vêtements","40","","0","Indexable",""
"https://www.rougier-ple.fr/chevalet-1587.r.html","1","Chevalet","8","","0","Indexable",""
"https://www.rougier-ple.fr/dessin-technique.r.html","1","Dessin Technique","16","","0","Indexable",""
"https://www.rougier-ple.fr/pastel-1589.r.html","1","Pastel Crayon Pastel","20","","0","Indexable",""
"https://www.rougier-ple.fr/silicone-latex.r.html","1","Silicone et Latex","17","","0","Indexable",""
"https://www.rougier-ple.fr/calame.r.html","1","Calame","6","","0","Indexable",""
"https://www.rougier-ple.fr/regle-reglet-echelle.r.html","1","Règle, Réglet et Echelle","24","","0","Indexable",""
"https://www.rougier-ple.fr/entreprise.r.html","2","Qui sommes-nous ?","17","Le Groupe","9","Indexable",""
"https://www.rougier-ple.fr/format-raisin.r.html","1","Papiers format raisin","21","","0","Indexable",""
"https://www.rougier-ple.fr/paques.r.html","1","Pâques, Printemps","17","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-huile.r.html","1","Peinture à l'huile","18","","0","Indexable",""
"https://www.rougier-ple.fr/beaux-arts/huile.r.html","1","Peinture Huile","14","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-par-numero.r.html","1","Peinture par Numéro","19","","0","Indexable",""
"https://www.rougier-ple.fr/posca-1315.r.html","1","Posca","5","","0","Indexable",""
"https://www.rougier-ple.fr/materiel-architecture.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/ciseaux-colle.r.html","1","Ciseaux Enfant Colle Enfant","27","","0","Indexable",""
"https://www.rougier-ple.fr/moule-resine.r.html","1","Moule et résine","15","","0","Indexable",""
"https://www.rougier-ple.fr/presse.r.html","2","Shopping Presse","15","Contact Presse","14","Indexable",""
"https://www.rougier-ple.fr/magasins.r.html","1","Nos Magasins Beaux arts & Loisirs créatifs Magasins d'art","57","","0","Indexable",""
"https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","1","Objets et supports à décorer","28","","0","Indexable",""
"https://www.rougier-ple.fr/crea-1257.r.html","1","Créa","4","","0","Indexable",""
"https://www.rougier-ple.fr/crayon-porte-mine-mine.r.html","1","Crayon, porte-mine et mine","26","","0","Indexable",""
"https://www.rougier-ple.fr/pastel.r.html","1","Pastel","6","","0","Indexable",""
"https://www.rougier-ple.fr/plan-du-site.r.html","1","Plan du site","12","","0","Indexable",""
"https://www.rougier-ple.fr/calligraphie.r.html","1","Calligraphie","12","","0","Indexable",""
"https://www.rougier-ple.fr/paiement-securise.r.html","1","Un paiement en toute sécurité sur rougier-ple.fr","48","","0","Indexable",""
"https://www.rougier-ple.fr/porte-mine-etui-mine.r.html","1","Crayon esquisse, Mine de plomb, Mine pour porte-mine, Porte-craie, Porte-mine ...","81","","0","Indexable",""
"https://www.rougier-ple.fr/sac-de-transport-carton-dessin-tube.r.html","1","Sac de transport, Carton à dessin, Tube","39","","0","Indexable",""
"https://www.rougier-ple.fr/reception.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/trousse-2996.r.html","1","Trousse","7","","0","Indexable",""
"https://www.rougier-ple.fr/restauration.r.html","1","Restauration de meuble","22","","0","Indexable",""
"https://www.rougier-ple.fr/papier-reliure.r.html","1","Papier reliure","14","","0","Indexable",""
"https://www.rougier-ple.fr/herbier-jeu-exploration.r.html","1","Herbier, Jeu d'exploration","26","","0","Indexable",""
"https://www.rougier-ple.fr/stylo-stylo-plume.r.html","1","Stylo et Stylo plume","20","","0","Indexable",""
"https://www.rougier-ple.fr/accessoire-encadrement.r.html","1","Accessoires Encadrement","23","","0","Indexable",""
"https://www.rougier-ple.fr/feutre-marqueur.r.html","1","Feutre et marqueur","18","","0","Indexable",""
"https://www.rougier-ple.fr/les-marques/charbonnel.r.html","1","Charbonnel Lefranc Bourgeois","28","","0","Indexable",""
"https://www.rougier-ple.fr/livre.r.html","1","Livre enfant dessin, peinture","29","","0","Indexable",""
"https://www.rougier-ple.fr/cadre-sous-verre.r.html","1","Cadre et Sous-verre","19","","0","Indexable",""
"https://www.rougier-ple.fr/scrapbooking.r.html","1","Scrapbooking","12","","0","Indexable",""
"https://www.rougier-ple.fr/feutres-alcool.r.html","1","Feutre à Alcool","15","","0","Indexable",""
"https://www.rougier-ple.fr/beaux-arts/gouache.r.html","1","Gouache","7","","0","Indexable",""
"https://www.rougier-ple.fr/loisirs-argile-autodurcissante.r.html","1","Argile autodurcissante","22","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-acrylique.r.html","1","Peinture tableau acrylique","26","","0","Indexable",""
"https://www.rougier-ple.fr/contact.r.html","1","Formulaire de contact","21","","0","Indexable",""
"https://www.rougier-ple.fr/meilleures-ventes2.r.html","1","Meilleur matériel art","21","","0","Indexable",""
"https://www.rougier-ple.fr/cartable.r.html","1","Cartable","8","","0","Indexable",""
"https://www.rougier-ple.fr/sennelier.r.html","1","Sennelier","9","","0","Indexable",""
"https://www.rougier-ple.fr/plume-calame.r.html","1","Plume et porte-plume","20","","0","Indexable",""
"https://www.rougier-ple.fr/nouveautes2.r.html","1","Nouveautés","10","","0","Indexable",""
"https://www.rougier-ple.fr/modelage-fimo-pate-modeler-loisir.r.html","1","Modelage Fimo Loisirs créatifs","30","","0","Indexable",""
"https://www.rougier-ple.fr/aerographe-compresseur.r.html","1","Aérographe et Compresseur","25","","0","Indexable",""
"https://www.rougier-ple.fr/les-marques-rougier-ple.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/peluche-poupee-diy.r.html","1","Peluche, Poupée, Amigurumi","26","","0","Indexable",""
"https://www.rougier-ple.fr/decoupage-pliage-gomette.r.html","1","Gommettes, Stickers","19","","0","Indexable",""
"https://www.rougier-ple.fr/meilleures-ventes-beaux-arts.r.html","1","Meilleures ventes Beaux-Arts","28","","0","Indexable",""
"https://www.rougier-ple.fr/carte-gratter-carte-pailleter.r.html","1","Carte à gratter, carte à pailleter","34","","0","Indexable",""
"https://www.rougier-ple.fr/vernis-colle-pinceau-1592.r.html","1","Vernis, colle, Pinceau","22","","0","Indexable",""
"https://www.rougier-ple.fr/coloriages-mysteres.r.html","1","Coloriage Mystère","17","","0","Indexable",""
"https://www.rougier-ple.fr/conditions-generales-vente.r.html","1","Conditions Générales de Vente","29","","0","Indexable",""
"https://www.rougier-ple.fr/encre-1596.r.html","1","Encre linogravure","17","","0","Indexable",""
"https://www.rougier-ple.fr/carterie-creative.r.html","1","Carterie Creative","17","","0","Indexable",""
"https://www.rougier-ple.fr/tableau-creatif-enfant.r.html","1","Tableau créatif","15","","0","Indexable",""
"https://www.rougier-ple.fr/cuir-1594.r.html","1","Cuir","4","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-perle-bijoux.r.html","1","Perle, Kit Bijou","16","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-fournitures-papeterie.r.html","1","Fournitures, Papeterie enfant","29","","0","Indexable",""
"https://www.rougier-ple.fr/loisirs-creatifs-plume.r.html","1","Plume","5","","0","Indexable",""
"https://www.rougier-ple.fr/programme-fidelite.html.r.html","1","PROGRAMME FIDÉLITÉ ROUGIER&PLÉ","30","","0","Indexable",""
"https://www.rougier-ple.fr/beaux-arts/acrylique.r.html","1","Acrylique","9","","0","Indexable",""
"https://www.rougier-ple.fr/vernis-patine.r.html","1","Vernis et Patine","16","","0","Indexable",""
"https://www.rougier-ple.fr/adhesifs-masking-tape.r.html","1","Adhésifs et Masking-Tape","24","","0","Indexable",""
"https://www.rougier-ple.fr/agenda-calendrier.r.html","1","Agenda et Calendrier","20","","0","Indexable",""
"https://www.rougier-ple.fr/pyrogravure.r.html","1","Pyrogravure","11","","0","Indexable",""
"https://www.rougier-ple.fr/feutrine-mousse-creative-enfant.r.html","1","Feutrine, Mousse créative","25","","0","Indexable",""
"https://www.rougier-ple.fr/stylo-stylo-feutre.r.html","1","Stylo et stylo-feutre","21","","0","Indexable",""
"https://www.rougier-ple.fr/alginate-moulage.r.html","1","Alginate","8","","0","Indexable",""
"https://www.rougier-ple.fr/modelage.r.html","1","Modelage Artisanat d'art","24","","0","Indexable",""
"https://www.rougier-ple.fr/papier-de-soie-crepon.r.html","1","Papier de soie, crépon","22","","0","Indexable",""
"https://www.rougier-ple.fr/fusain-crayon-porte-mine.r.html","1","Fusain, Crayon et Porte-mine","28","","0","Indexable",""
"https://www.rougier-ple.fr/decopatch.r.html","1","Décopatch","9","","0","Indexable",""
"https://www.rougier-ple.fr/feutre-surligneur.r.html","1","Feutre et Surligneur","20","","0","Indexable",""
"https://www.rougier-ple.fr/confection-abat-jour.r.html","1","Confection d'abat-jour","22","","0","Indexable",""
"https://www.rougier-ple.fr/moule-gateau-deco-enfant.r.html","1","Moule à gâteau, Décor de gâteau","31","","0","Indexable",""
"https://www.rougier-ple.fr/petites-fournitures.r.html","1","Petites fournitures","19","","0","Indexable",""
"https://www.rougier-ple.fr/papier-1585.r.html","1","Papier dessin Papier couleur","28","","0","Indexable",""
"https://www.rougier-ple.fr/coffret-beaux-arts.r.html","1","Coffret Beaux-Arts","18","","0","Indexable",""
"https://www.rougier-ple.fr/embellissement-ruban-noeud.r.html","1","Embellissement, ruban, nœud","27","","0","Indexable",""
"https://www.rougier-ple.fr/book-nook.r.html","1","Book Nook","9","","0","Indexable",""
"https://www.rougier-ple.fr/chassis-toile.r.html","1","Châssis et Toile","16","","0","Indexable",""
"https://www.rougier-ple.fr/perles-repasser-support.r.html","1","Perle à repasser, Support perle à repasser","42","","0","Indexable",""
"https://www.rougier-ple.fr/ciseaux-cutter.r.html","1","Ciseaux et perforatrices","24","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-pochoirs-tampons.r.html","1","Peinture","8","","0","Indexable",""
"https://www.rougier-ple.fr/pate-polymere-fimo-1593.r.html","1","Pâte polymère","13","","0","Indexable",""
"https://www.rougier-ple.fr/maquillage.r.html","1","Maquillage Enfant","17","","0","Indexable",""
"https://www.rougier-ple.fr/argile.r.html","1","Argile","6","","0","Indexable",""
"https://www.rougier-ple.fr/moulage-enfant.r.html","1","Plâtre, Kit Moulage","19","","0","Indexable",""
"https://www.rougier-ple.fr/loisirs-creatifs/decoden.r.html","1","Decoden","7","","0","Indexable",""
"https://www.rougier-ple.fr/calculatrice.r.html","1","Calculatrice","12","","0","Indexable",""
"https://www.rougier-ple.fr/canson.r.html","1","Canson","6","","0","Indexable",""
"https://www.rougier-ple.fr/outil-modelage-sculpture-professionnel.r.html","1","Outil modelage, Sculpture","25","","0","Indexable",""
"https://www.rougier-ple.fr/pyrograveur-pointe.r.html","1","Pyrograveur et Pointe","21","","0","Indexable",""
"https://www.rougier-ple.fr/devis-bon-commande.r.html","2","Services aux professionnels","27","Demandes de devis, commandes spéciales","38","Indexable",""
"https://www.rougier-ple.fr/promotions2.r.html?f=att_628:9862","1","Promotions","10","","0","Non indexable","Canonisé"
"https://www.rougier-ple.fr/boite-pastels.r.html","1","Boite Pastels","13","","0","Indexable",""
"https://www.rougier-ple.fr/accessoire-beaux-arts.r.html","1","Accessoires Beaux-Arts","22","","0","Indexable",""
"https://www.rougier-ple.fr/encre-1735.r.html","1","Encre et peinture Encre de Chine","32","","0","Indexable",""
"https://www.rougier-ple.fr/coloriage-adulte.r.html","1","Coloriage Adulte","16","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-deco.r.html","1","Peinture Décorative","19","","0","Indexable",""
"https://www.rougier-ple.fr/fournitures-de-bureau.r.html","1","Fournitures de bureau Papeterie","31","","0","Indexable",""
"https://www.rougier-ple.fr/newsletter.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/cutter-ciseaux-lame.r.html","1","Cutter, ciseaux et lames","24","","0","Indexable",""
"https://www.rougier-ple.fr/chambre-enfant-deco.r.html","1","Chambre enfant","14","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-masque-deguisement.r.html","1","Masque, Déguisement","19","","0","Indexable",""
"https://www.rougier-ple.fr/feuilles-dorer.r.html","1","Feuilles à dorer","16","","0","Indexable",""
"https://www.rougier-ple.fr/mentions-legales.r.html","1","TERMES ET INFORMATIONS LEGALES DU SITE INTERNET « Rougier&Plé »","63","","0","Indexable",""
"https://www.rougier-ple.fr/promotions2.r.html","1","Promotions","10","","0","Indexable",""
"https://www.rougier-ple.fr/crayon-de-couleur-1590.r.html","1","Crayons de couleur","18","","0","Indexable",""
"https://www.rougier-ple.fr/la-livraison.r.html","14","Où puis-je me faire livrer ?","28","De quels paramètres dépendent les frais de livraison ?","54","Indexable",""
"https://www.rougier-ple.fr/maquettisme.r.html","1","Maquettisme","11","","0","Indexable",""
"https://www.rougier-ple.fr/papeterie-scolaire-familiale.r.html","1","Papeterie scolaire et familiale","31","","0","Indexable",""
"https://www.rougier-ple.fr/carte-enveloppe-papier.r.html","1","Carte et Enveloppe","18","","0","Indexable",""
"https://www.rougier-ple.fr/papeterie/lives.r.html","1","Livres Créatifs","15","","0","Indexable",""
"https://www.rougier-ple.fr/papier-decoratif-papier-decopatch.r.html","1","Papiers décoratif","17","","0","Indexable",""
"https://www.rougier-ple.fr/librairie-beaux-arts-loisirs-creatifs.r.html","1","Librairie","9","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-maquette-construction.r.html","1","Jeux et Constructions","21","","0","Indexable",""
"https://www.rougier-ple.fr/carcasse-abat-jour-polyphane.r.html","1","Carcasse d'abat-jour, Polyphane","31","","0","Indexable",""
"https://www.rougier-ple.fr/normographe.r.html","1","Normographe","11","","0","Indexable",""
"https://www.rougier-ple.fr/carton-plume-carton-mousse-carton-gris-carton-bois.r.html","1","Carton plume, Carton mousse, Carton gris et Carton bois","55","","0","Indexable",""
"https://www.rougier-ple.fr/adhesif.r.html","1","Adhésif Ruban adhésif","21","","0","Indexable",""
"https://www.rougier-ple.fr/protection-donnees-personnelles-privee.r.html","1","Protection des Données Personnelles","35","","0","Indexable",""
"https://www.rougier-ple.fr/fetes-maquillage.r.html","1","Fête, Anniversaire","18","","0","Indexable",""
"https://www.rougier-ple.fr/modelage-pate-modeler.r.html","1","Modelage, Moulage","17","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-objet-decorer.r.html","1","Objet à décorer","15","","0","Indexable",""
"https://www.rougier-ple.fr/enfant-customisation.r.html","1","Customisation","13","","0","Indexable",""
"https://www.rougier-ple.fr/papier-kraft-2998.r.html","1","Papier Kraft","12","","0","Indexable",""
"https://www.rougier-ple.fr/resine.r.html","1","Résine","6","","0","Indexable",""
"https://www.rougier-ple.fr/dessin-artistique.r.html","1","Dessin Artistique","17","","0","Non indexable","Canonisé"
"https://www.rougier-ple.fr/encadrement.r.html","1","Encadrement","11","","0","Non indexable","Canonisé"
"https://www.rougier-ple.fr/origami-kirigami-quilling-pliage-papier.r.html","1","Origami, Kirigami, Quilling","27","","0","Non indexable","Canonisé"
"https://www.rougier-ple.fr/bd-manga-illustration.r.html","1","Bande-dessinée Manga Illustration","33","","0","Indexable",""
"https://www.rougier-ple.fr/tissu-feutrine-chenille.r.html","1","Tissu, feutrine, pompon, chenille","33","","0","Indexable",""
"https://www.rougier-ple.fr/origami-1599.r.html","1","Origami Enfant","14","","0","Indexable",""
"https://www.rougier-ple.fr/puzzle.r.html","1","Puzzle","6","","0","Indexable",""
"https://www.rougier-ple.fr/moulage.r.html","1","Moulage","7","","0","Indexable",""
"https://www.rougier-ple.fr/pate-modeler-art-professionnelle.r.html","1","Pâte à modeler professionnelle","30","","0","Indexable",""
"https://www.rougier-ple.fr/mini-toile-avec-chevalet-de-presentation-6-8-cm-rougier-ple.r.html","1","Mini-toile en coton avec chevalet de présentation 6 x 8 cm - Rougier&Plé","72","","0","Indexable",""
"https://www.rougier-ple.fr/toile-polyester-grain-fin.r.html","1","Toile enduite en Polyester grain fin au mètre Hauteur 2,10 m - Talens","69","","0","Indexable",""
"https://www.rougier-ple.fr/toile-enduite-en-coton-au-metre-hauteur-2-10-m.r.html","1","Toile enduite en Coton au mètre Hauteur 2,10 m - Talens","55","","0","Indexable",""
"https://www.rougier-ple.fr/toile-coton-rouleau-de-1-8-5-m.r.html","1","Rouleau de toile en Coton 1,8 x 5 m - Rougier&Plé","49","","0","Indexable",""
"https://www.rougier-ple.fr/toile-polycoton-rouleau-1-8-5-m.r.html","1","Rouleau de toile en Polycoton 1,8 x 5 m - Rougier&Plé","53","","0","Indexable",""
"https://www.rougier-ple.fr/toile-enduite-en-lin-au-metre-hauteur-2-10-m.r.html","1","Toile enduite en Lin au mètre Hauteur 2,10 m - Talens","53","","0","Indexable",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-5-m.r.html","1","Toile fine en coton synthétique au mètre Hauteur 1,5 m - Lefranc Bourgeois","74","","0","Indexable",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-m.r.html","1","Toile fine en coton synthétique au mètre Hauteur 1 m - Lefranc Bourgeois","72","","0","Indexable",""
"https://www.rougier-ple.fr/cles-de-tension-pour-chassis-10-pcs.r.html","1","Clés de tension pour châssis 10 pcs - Rougier&Plé","49","","0","Indexable",""
"https://www.rougier-ple.fr/entretoise-pour-chassis.r.html","1","Entretoise pour châssis sur mesure - Rougier&Plé","48","","0","Indexable",""
"https://www.rougier-ple.fr/baguette-pour-chassis.r.html","1","Baguette pour châssis sur mesure - Rougier&Plé","46","","0","Indexable",""
"https://www.rougier-ple.fr/marteau-pane-plate-16-mm.r.html","1","Marteau pane plate 16 mm - CiviC","32","","0","Indexable",""
"https://www.rougier-ple.fr/pave-aquarellable-4.45-5-cm.r.html","1","Pavé aquarellable 4.45 x 5 cm - Art Graf","40","","0","Indexable",""
"https://www.rougier-ple.fr/ardoise-blanche-1-face-quadrillee-seyes-18-5-26-cm.r.html","1","Ardoise blanche 1 face quadrillée séyès 18,5 x 26 cm - Wonday","61","","0","Indexable",""
"https://www.rougier-ple.fr/ardoise-blanche-pour-marqueurs-18.5-26-cm.r.html","1","Ardoise blanche pour marqueurs 18.5 x 26 cm - Wonday","52","","0","Indexable",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-sombres.r.html","1","Craie auto effaçable pour tissus sombres - Rayher","49","","0","Indexable",""
"https://www.rougier-ple.fr/tableau-double-face-ardoise/magnetique.r.html","1","Tableau double face Ardoise/Magnétique - JADE","45","","0","Indexable",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-blanches.r.html","1","Craies anti-poussière boîte de 10 blanches - Wonday","51","","0","Indexable",""
"https://www.rougier-ple.fr/ardoise-naturelle-18-26-cm-cadre-bois.r.html","1","Ardoise naturelle 18 x 26 cm cadre bois - Wonday","48","","0","Indexable",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-clairs.r.html","1","Craie auto effaçable pour tissus clairs - Rayher","48","","0","Indexable",""
"https://www.rougier-ple.fr/ardoise-velleda-19x26cm-avec-feutre-et-eponge.r.html","1","Ardoise Velleda 19x26cm avec feutre et éponge - Bic","51","","0","Indexable",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-assort.r.html","1","Craies anti-poussière boîte de 10 couleurs assorties - Wonday","61","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-vibert-250ml.r.html","1","Médium à peindre Vibert 250ml - Lefranc Bourgeois","49","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-vibert-75ml.r.html","1","Médium à peindre Vibert 75ml - Lefranc Bourgeois","48","","0","Indexable",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-250-ml.r.html","1","Vernis anti-UV mat 250 ml - Lefranc Bourgeois","45","","0","Indexable",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-250ml.r.html","1","Huile de lin clarifiée 250ml - Lefranc Bourgeois","48","","0","Indexable",""
"https://www.rougier-ple.fr/liquide-nettoyer-les-brosses-75-ml.r.html","1","Liquide à nettoyer les brosses 75 ml - Lefranc Bourgeois","56","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-terebenthine-250ml.r.html","1","Essence de térébenthine 250ml - Lefranc Bourgeois","49","","0","Indexable",""
"https://www.rougier-ple.fr/medium-huile-uf-75ml.r.html","1","Médium huile à l'oeuf 75ml - Lefranc Bourgeois","46","","0","Indexable",""
"https://www.rougier-ple.fr/essence-sans-odeur-250-ml.r.html","1","Essence sans odeur 250 ml - Lefranc Bourgeois","45","","0","Indexable",""
"https://www.rougier-ple.fr/huile-cuite-standolie-brillant-lb-250-ml.r.html","1","Huile cuite standolie brillant LB 250 ml - Lefranc Bourgeois","60","","0","Indexable",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-250ml.r.html","1","Siccatif pour huile Flamand 250ml - Lefranc Bourgeois","53","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-mat-lb-75-ml.r.html","1","Médium à peindre mat LB 75 ml - Lefranc Bourgeois","49","","0","Indexable",""
"https://www.rougier-ple.fr/additif-vernis-retoucher-viber-75ml.r.html","1","Vernis à retoucher Vibert 75ml - Lefranc Bourgeois","50","","0","Indexable",""
"https://www.rougier-ple.fr/medium-alkyde-satine-lb-250-ml.r.html","1","Médium Alkyde satiné LB 250 ml - Lefranc Bourgeois","50","","0","Indexable",""
"https://www.rougier-ple.fr/essence-sans-odeur-1-l.r.html","1","Essence sans odeur 1 L - Lefranc Bourgeois","42","","0","Indexable",""
