"Adresse","Type de contenu","Code HTTP","Statut","Version HTTP","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Meta Robots 1","Balise X-Robots 1"
"https://www.rougier-ple.fr/couture-mode.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/couture-mode.r.html","",""
"https://www.rougier-ple.fr/jesmonite.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/jesmonite.r.html","",""
"https://www.rougier-ple.fr/fil-metallique.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/fil-metallique.r.html","",""
"https://www.rougier-ple.fr/coffret-arts-graphiques.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/coffret-arts-graphiques.r.html","",""
"https://www.rougier-ple.fr/platre-1787.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/platre-1787.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/encarts-bas-site-pass-culture.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/aquarelle-miel.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/aquarelle-miel.r.html","",""
"https://www.rougier-ple.fr/stylo-effacable.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/stylo-effacable.r.html","",""
"https://www.rougier-ple.fr/livre-beaux-arts.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/livre-beaux-arts.r.html","",""
"https://www.rougier-ple.fr/livre-loisir.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/livre-loisir.r.html","",""
"https://www.rougier-ple.fr/gommette-sticker.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/gommette-sticker.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/js/common/header.js","text/javascript","200","OK","1.1","Indexable","","","",""
