"Adresse","Occurrences","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Version canonique HTTP","Meta Robots 1","Balise X-Robots 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1"
"https://www.rougier-ple.fr/les-marques.r.html","1","Indexable","","https://www.rougier-ple.fr/les-marques.r.html","","","","https://www.rougier-ple.fr/les-marques.r.html?page=2","","",""
"https://www.rougier-ple.fr/encre-de-chine-2997.r.html","1","Indexable","","https://www.rougier-ple.fr/encre-de-chine-2997.r.html","","","","https://www.rougier-ple.fr/encre-de-chine-2997.r.html?page=2","","",""
"https://www.rougier-ple.fr/aerographie.r.html","1","Indexable","","https://www.rougier-ple.fr/aerographie.r.html","","","","","","",""
"https://www.rougier-ple.fr/sac-artiste-carton-dessin-1588.r.html","1","Indexable","","https://www.rougier-ple.fr/sac-artiste-carton-dessin-1588.r.html","","","","","","",""
"https://www.rougier-ple.fr/cricut-autopress-professionnelle.r.html","1","Indexable","","https://www.rougier-ple.fr/cricut-autopress-professionnelle.r.html","","","","","","",""
"https://www.rougier-ple.fr/peinture-gouache.r.html","1","Indexable","","https://www.rougier-ple.fr/peinture-gouache.r.html","","","","","","",""
"https://www.rougier-ple.fr/stylo-quatre-couleurs.r.html","1","Indexable","","https://www.rougier-ple.fr/stylo-quatre-couleurs.r.html","","","","","","",""
"https://www.rougier-ple.fr/reliure.r.html","1","Indexable","","https://www.rougier-ple.fr/reliure.r.html","","","","","","",""
"https://www.rougier-ple.fr/faq.r.html","1","Indexable","","https://www.rougier-ple.fr/faq.r.html","","","","","","",""
"https://www.rougier-ple.fr/enfant-deco-anniversaire.r.html","1","Indexable","","https://www.rougier-ple.fr/enfant-deco-anniversaire.r.html","","","","","","",""
"https://www.rougier-ple.fr/book.r.html","1","Indexable","","https://www.rougier-ple.fr/book.r.html","","","","","","",""
"https://www.rougier-ple.fr/pate-modeler-1598.r.html","1","Indexable","","https://www.rougier-ple.fr/pate-modeler-1598.r.html","","","","https://www.rougier-ple.fr/pate-modeler-1598.r.html?page=2","","",""
"https://www.rougier-ple.fr/papier-technique.r.html","1","Indexable","","https://www.rougier-ple.fr/papier-technique.r.html","","","","https://www.rougier-ple.fr/papier-technique.r.html?page=2","","",""
"https://www.rougier-ple.fr/accessoire-arts-graphiques.r.html","1","Indexable","","https://www.rougier-ple.fr/accessoire-arts-graphiques.r.html","","","","https://www.rougier-ple.fr/accessoire-arts-graphiques.r.html?page=2","","",""
"https://www.rougier-ple.fr/gomme-1591.r.html","1","Indexable","","https://www.rougier-ple.fr/gomme-1591.r.html","","","","https://www.rougier-ple.fr/gomme-1591.r.html?page=2","","",""
"https://www.rougier-ple.fr/encadrement/cadre-en-bois.r.html","1","Indexable","","https://www.rougier-ple.fr/encadrement/cadre-en-bois.r.html","","","","https://www.rougier-ple.fr/encadrement/cadre-en-bois.r.html?page=2","","",""
"https://www.rougier-ple.fr/cyanotype.r.html","1","Indexable","","https://www.rougier-ple.fr/cyanotype.r.html","","","","","","",""
