"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.rougier-ple.fr/coloriages-mysteres.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,496","",""
"https://www.rougier-ple.fr/conditions-generales-vente.r.html","text/html;charset=UTF-8","200","OK","Indexable","","556","0,114","",""
"https://www.rougier-ple.fr/VAD/resources/js/jquery/jquery.i18n.js","text/javascript","200","OK","Indexable","","0","0,060","",""
"https://www.rougier-ple.fr/encre-1596.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,568","",""
"https://www.rougier-ple.fr/carterie-creative.r.html","text/html;charset=UTF-8","200","OK","Indexable","","280","0,835","",""
"https://www.rougier-ple.fr/tableau-creatif-enfant.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","2,170","",""
"https://www.rougier-ple.fr/cuir-1594.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,892","",""
"https://www.rougier-ple.fr/enfant-perle-bijoux.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","2,162","",""
"https://www.rougier-ple.fr/enfant-fournitures-papeterie.r.html","text/html;charset=UTF-8","200","OK","Indexable","","288","0,653","",""
"https://www.rougier-ple.fr/loisirs-creatifs-plume.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,738","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques_canson.jpg","image/jpeg","200","OK","Indexable","","0","0,063","",""
"https://www.rougier-ple.fr/programme-fidelite.html.r.html","text/html;charset=UTF-8","200","OK","Indexable","","1","0,113","",""
"https://www.rougier-ple.fr/beaux-arts/acrylique.r.html","text/html;charset=UTF-8","200","OK","Indexable","","402","1,888","",""
"https://www.rougier-ple.fr/vernis-patine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,745","",""
"https://www.rougier-ple.fr/adhesifs-masking-tape.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,421","",""
"https://www.rougier-ple.fr/agenda-calendrier.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,723","",""
"https://www.rougier-ple.fr/pyrogravure.r.html","text/html;charset=UTF-8","200","OK","Indexable","","279","0,772","",""
"https://www.rougier-ple.fr/feutrine-mousse-creative-enfant.r.html","text/html;charset=UTF-8","200","OK","Indexable","","406","1,494","",""
"https://www.rougier-ple.fr/stylo-stylo-feutre.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,775","",""
"https://www.rougier-ple.fr/alginate-moulage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,535","",""
"https://www.rougier-ple.fr/modelage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","280","0,604","",""
"https://www.youtube.com/user/rougierple","application/binary","302","Found","Non indexable","Redirigé","278","0,045","https://consent.youtube.com/m?continue=https%3A%2F%2Fwww.youtube.com%2Fuser%2Frougierple%3Fcbrd%3D1&gl=FR&m=0&pc=yt&cm=2&hl=fr&src=1","Redirection HTTP"
"https://www.rougier-ple.fr/VAD/resources/fr_FR/img/common/ico_accueil.gif","image/gif","200","OK","Indexable","","0","0,058","",""
"https://www.rougier-ple.fr/papier-de-soie-crepon.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,768","",""
"https://www.rougier-ple.fr/fusain-crayon-porte-mine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","403","1,664","",""
"https://www.rougier-ple.fr/decopatch.r.html","text/html;charset=UTF-8","200","OK","Indexable","","279","0,411","",""
"https://www.rougier-ple.fr/feutre-surligneur.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,640","",""
"https://www.rougier-ple.fr/VAD/resources/js/jquery/jquery-1.7.1.min.js","text/javascript","200","OK","Indexable","","0","0,059","",""
"https://www.rougier-ple.fr/confection-abat-jour.r.html","text/html;charset=UTF-8","200","OK","Indexable","","280","0,905","",""
"https://www.rougier-ple.fr/moule-gateau-deco-enfant.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","1,309","",""
"https://www.rougier-ple.fr/petites-fournitures.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,640","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques_posca.jpg","image/jpeg","200","OK","Indexable","","0","0,062","",""
"https://www.rougier-ple.fr/papier-1585.r.html","text/html;charset=UTF-8","200","OK","Indexable","","404","1,296","",""
"https://www.rougier-ple.fr/coffret-beaux-arts.r.html","text/html;charset=UTF-8","200","OK","Indexable","","403","1,490","",""
"https://www.rougier-ple.fr/VAD/resources/js/common/cookieHeader.js","text/javascript","200","OK","Indexable","","0","0,099","",""
