"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-product-loop.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,070","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/mod-star-rating.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,067","",""
"https://www.casapy.com/wp-content/uploads/2026/01/3-2-430x430.png","image/png","200","OK","Indexable","","0","0,056","",""
"https://www.casapy.com/wp-content/uploads/2026/02/A145199-B00_CASAPY_VEGA_S-CV3_LINCOLN_TERRA_AMB8.jpg","image/jpeg","200","OK","Indexable","","1","0,076","",""
"https://www.casapy.com/wp-content/uploads/2026/01/3-3-430x430.png","image/png","200","OK","Indexable","","0","0,067","",""
"https://www.casapy.com/wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=1766050423","text/css","200","OK","Indexable","","0","0,066","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/quickView.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,061","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceQuantity.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,084","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/helpers.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,063","",""
"https://www.casapy.com/wp-content/plugins/devvn-image-hotspot/frontend/css/maps_points.css?ver=1.3.0","text/css","200","OK","Indexable","","0","0,037","",""
"https://www.casapy.com/wp-content/uploads/2026/01/CASAPY-VEGA-S-CV3-PORTLAND-MARINE-AMB-1.jpg","image/jpeg","200","OK","Indexable","","2","0,077","",""
"https://www.casapy.com/wp-content/uploads/2026/01/3-1-430x430.png","image/png","200","OK","Indexable","","0","0,068","",""
"https://www.casapy.com/produit/vega-lincoln-convertible-taille-xl-6-places-344x219/","text/html; charset=UTF-8","200","OK","Indexable","","83","3,693","",""
"https://www.casapy.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.5","application/javascript","200","OK","Indexable","","0","0,067","",""
"https://www.casapy.com/wp-content/plugins/pinterest-for-woocommerce/assets/css/frontend/pinterest-for-woocommerce-pins.min.css?ver=1.4.24","text/css","200","OK","Indexable","","0","0,066","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/swiperInit.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,063","",""
"https://www.casapy.com/categorie-produit/les-sirius/","text/html; charset=UTF-8","200","OK","Indexable","","167","5,679","",""
"https://www.casapy.com/categorie-produit/canapes-dangle-convertibles/","text/html; charset=UTF-8","200","OK","Indexable","","230","4,598","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/widgetCollapse.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,024","",""
"https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.35.4","text/css","200","OK","Indexable","","0","0,036","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/base.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,079","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-base.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,063","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-slider-price-filter.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,071","",""
"https://www.casapy.com/wp-content/uploads/2026/01/2-2-430x430.png","image/png","200","OK","Indexable","","0","0,077","",""
"https://fonts.googleapis.com/css?family=Roboto:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0,050","",""
"https://www.casapy.com/wp-content/uploads/2026/01/shoes-banner-1-ico.svg","image/svg+xml","200","OK","Indexable","","0","0,078","",""
"https://www.casapy.com/wp-content/uploads/2026/01/2-1-430x430.png","image/png","200","OK","Indexable","","0","0,037","",""
"https://www.casapy.com/wp-content/uploads/2026/01/hs-design.svg","image/svg+xml","200","OK","Indexable","","0","0,064","",""
"https://www.casapy.com/liberez-lespace/","text/html; charset=UTF-8","200","OK","Indexable","","222","5,736","",""
"https://www.casapy.com/mon-compte/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","206","2,825","",""
