"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Hachage","Longueur","Élément de lien en version canonique 1","Adresse codée en URL"
"https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.35.4","text/css","200","OK","Indexable","","","94","","https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.35.4"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/onRemoveFromCart.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","97","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/onRemoveFromCart.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-opt-quick-shop-2.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","98","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-opt-quick-shop-2.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/mod-animations-keyframes.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","102","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/mod-animations-keyframes.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1771237432","text/css","200","OK","Indexable","","","94","","https://www.casapy.com/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1771237432"
"https://www.casapy.com/compare/","text/html; charset=UTF-8","200","OK","Indexable","","ab84dfd9e01e0c29299ca0176f1ea2d3","31","https://www.casapy.com/compare/","https://www.casapy.com/compare/"
"https://www.casapy.com/wp-content/plugins/woo-stripe-payment/assets/build/applepay-product.js?ver=8a3b373ac62b250b70ad","application/javascript","200","OK","Indexable","","","118","","https://www.casapy.com/wp-content/plugins/woo-stripe-payment/assets/build/applepay-product.js?ver=8a3b373ac62b250b70ad"
"https://www.casapy.com/wp-content/uploads/2026/01/B000483_CASAPY_VEGA_L_PORTLAND_SABLE_AMB3-430x430.jpg","image/jpeg","200","OK","Indexable","","","103","","https://www.casapy.com/wp-content/uploads/2026/01/B000483_CASAPY_VEGA_L_PORTLAND_SABLE_AMB3-430x430.jpg"
"https://www.casapy.com/wp-content/uploads/2026/01/SWATCH-boston-chocolat-1-430x430.png","image/png","200","OK","Indexable","","","86","","https://www.casapy.com/wp-content/uploads/2026/01/SWATCH-boston-chocolat-1-430x430.png"
"https://www.casapy.com/wp-content/themes/woodmart-child/style.css?ver=7.5.1","text/css","200","OK","Indexable","","","75","","https://www.casapy.com/wp-content/themes/woodmart-child/style.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/addToCartAllTypes.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","98","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/addToCartAllTypes.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/SWATCH-boston-chocolat-2-430x430.png","image/png","200","OK","Indexable","","","86","","https://www.casapy.com/wp-content/uploads/2026/01/SWATCH-boston-chocolat-2-430x430.png"
"https://www.casapy.com/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375","application/javascript","200","OK","Indexable","","","79","","https://www.casapy.com/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-product-list.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","101","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-product-list.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/miniCartQuantity.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","97","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/miniCartQuantity.min.js?ver=7.5.1"
"https://www.casapy.com/categorie-produit/notre-selection-velours-a-plat/","text/html; charset=UTF-8","200","OK","Indexable","","69629df02dda11412f90afc7b20271e0","72","","https://www.casapy.com/categorie-produit/notre-selection-velours-a-plat/"
"https://www.casapy.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","76","","https://www.casapy.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1"
"https://www.casapy.com/wp-content/uploads/2026/01/A144102_Casapy_Sirius_L_Lincoln_Perle_AMB3-430x430.jpg","image/jpeg","200","OK","Indexable","","","104","","https://www.casapy.com/wp-content/uploads/2026/01/A144102_Casapy_Sirius_L_Lincoln_Perle_AMB3-430x430.jpg"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/menu/menuSetUp.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","92","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/menu/menuSetUp.min.js?ver=7.5.1"
"https://www.casapy.com/categorie-produit/canapes-en-u-convertibles/","text/html; charset=UTF-8","200","OK","Indexable","","8279935ccbed20199709ab259a2ebfb4","67","","https://www.casapy.com/categorie-produit/canapes-en-u-convertibles/"
"https://www.casapy.com/?page_id=3&preview=true","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","46","","https://www.casapy.com/?page_id=3&preview=true"
"https://www.casapy.com/categorie-produit/tu-habites-un-appartement/","text/html; charset=UTF-8","200","OK","Indexable","","1e735305bf378224d3c360fe13b2db4d","67","","https://www.casapy.com/categorie-produit/tu-habites-un-appartement/"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-base.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","99","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-base.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/libs/photoswipe-bundle.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","92","","https://www.casapy.com/wp-content/themes/woodmart/js/libs/photoswipe-bundle.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=10.5.1","application/javascript","200","OK","Indexable","","","102","","https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=10.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-login-form.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","96","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-login-form.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/B000460-VEGA-XL-PORTLAND-MARINE_AMB2-1-430x430.jpg","image/jpeg","200","OK","Indexable","","","100","","https://www.casapy.com/wp-content/uploads/2026/01/B000460-VEGA-XL-PORTLAND-MARINE_AMB2-1-430x430.jpg"
"https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.10.5.1","application/javascript","200","OK","Indexable","","","110","","https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.10.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-stock-status.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","98","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-stock-status.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-gallery.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","88","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-gallery.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-gutenberg.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","91","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-gutenberg.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/A144094_Casapy_Sirius_L_Lincoln_ANTHRA_AMB3.jpg","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","97","","https://www.casapy.com/wp-content/uploads/2026/01/A144094_Casapy_Sirius_L_Lincoln_ANTHRA_AMB3.jpg"
