"Adresse","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Quasi-doublon le plus proche","Nombre de quasi-doublons","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Total des erreurs de langue","Erreurs d'orthographe","Erreurs de grammaire","Language","Hachage","Indexabilité","Statut d'indexabilité"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/03/cgv-abopresse-offrespass-03-2025.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-webinars-ipd-07-2024-en.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-editions-le-moniteur-20250807.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-moniteurjuris-20250807.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-kheox-20250807.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/publishing-licence/","1147","154","7,448","61,127","Normal","","","","","","","","","","en-GB","e59f8c464b78571729027443d6747a64","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/in-house-e-learning/","3181","444","7,164","61,746","Normal","","","","","","","","","","en-GB","b4f3866dc19098134266d8d45eec5690","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/logo-licence/","413","65","6,354","76,251","Assez facile","","","","","","","","","","en-GB","c15e204254325d5eee14be65110659a6","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/central-banking-institute-membership/","5514","695","7,934","59,915","Assez difficile","","","","","","","","","","en-GB","ed6793110ec914350ee20e48b7f7f5cc","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/content-and-data-licence-terms-and-conditions/","5931","740","8,015","62,892","Normal","","","","","","","","","","en-GB","903b9d0b6500d0be64b44160dde72031","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/lead-generation/","825","123","6,707","68,974","Normal","","","","","","","","","","en-GB","1b20f51d758dd10af1998576a4ef851f","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/research-and-marketing-services/","2736","354","7,729","59,753","Assez difficile","","","","","","","","","","en-GB","18ca3c07faa9f0627ff866096d8dab20","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/digital-advertising/","5799","680","8,528","60,009","Normal","","","","","","","","","","en-GB","9a2157d5fe40828842f36f36afa02d2e","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/speaker-engagement/","1091","157","6,949","67,648","Normal","","","","","","","","","","en-GB","a3d3e72d60254fa4dc799193f8c90c83","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/sponsored-content-services/","3599","458","7,858","59,042","Assez difficile","","","","","","","","","","en-GB","343bcce036689b81125160a84ad1eefe","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/subscriptions/","4181","515","8,118","59,321","Assez difficile","","","","","","","","","","en-GB","a8a59e4d6cd9a5769de3367d603f52a9","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/creative-services/","2395","321","7,461","57,226","Assez difficile","","","","","","","","","","en-GB","34cfc3b3686a994692893887feb2030c","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/chartis-membership-terms-and-conditions/","3906","501","7,796","60,672","Normal","","","","","","","","","","en-GB","e24c8515661c168d37536075aa471bb5","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/webinar/","4075","497","8,199","61,907","Normal","","","","","","","","","","en-GB","665ff07a87281aa434d31ab89658537a","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/event-admission/","2668","329","8,109","73,226","Assez facile","","","","","","","","","","en-GB","61fbca8dded49b421a0df223c2535625","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/exhibitor-agreement/","3174","403","7,876","60,373","Normal","","","","","","","","","","en-GB","c9067d38085956d868b5c28083039ab5","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-infopro-digital-etudes-07-2024-en.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/sponsorship/","11529","1412","8,165","60,710","Normal","","","","","","","","","","en-GB","990cb1bca0f7b3990e89bb94e69d47ce","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/10/cgv-service-ipd-leads-1510-2025-fr.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-ipdata-07-2024-en.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-editionsargus-20250807.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/terms-and-conditions/books/","2369","397","5,967","84,824","Facile","","","","","","","","","","en-GB","c7bf2c64b58f506688cf10964c109542","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/12/cgv-territorial-editions-20251202.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/financial-contact-us/","165","29","5,690","62,111","Normal","","","","","","","","","","en-GB","bb4dc52e43818b60f436210e20b0af5b","Indexable",""
"https://www.infopro-digital.com/forgot-your-password-2/","47","12","3,917","57,060","Assez difficile","","","","","","","","","","en-GB","917ca6c8bc4dddbb7ffc7ce09e286328","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11637-mitarbeiter-m-w-d-personalabteilung/","805","155","5,194","47,917","Difficile","","","","","","","","","","fr-FR","f0b6b3328d4599957445d435a976beaa","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11635-head-of-client-and-sales-marketing/","983","153","6,425","39,204","Difficile","","","","","","","","","","fr-FR","9b5ad14b6399c34d54db948b775a64f5","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11584-charg-de-missions-it-f-h-x/","698","114","6,123","52,995","Assez difficile","","","","","","","","","","fr-FR","a3939b5a64dd104383b5b9a708d3346d","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11639-contract-administrator-m-f-d-sourcing-partnerships/","817","162","5,043","50,948","Assez difficile","","","","","","","","","","fr-FR","8b55f7fa35949da3f752dc7fb65735bc","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11554-product-manager-h-f-x/","891","128","6,961","54,307","Assez difficile","","","","","","","","","","fr-FR","38bf8bb6d6aaf430f98e69f558bade0a","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11371-acheteur-facility-management-et-mobilit-f-h-x/","819","121","6,769","53,077","Assez difficile","","","","","","","","","","fr-FR","92c3ca86a7db94a62d94bbf54a873a68","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11641-responsable-marketing-f-h-x/","866","132","6,561","47,876","Difficile","","","","","","","","","","fr-FR","36b61535825a8bac8c69aeada3ea10dc","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11630-charg-de-projet-logistique-f-h-x/","721","109","6,615","55,210","Assez difficile","","","","","","","","","","fr-FR","89781c6b888e60f07e591a888a2ff6af","Indexable",""
"https://www.infopro-digital.com/app/uploads/sites/2/2025/10/rapport-esg-infopro-digital-2024.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11369-acheteur-service-f-h-x/","857","128","6,695","52,853","Assez difficile","","","","","","","","","","fr-FR","b9ddc7febfbaac701377c04804dcb875","Indexable",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11616-credit-manager-pr-contentieux-international-f-h-x/","700","113","6,195","51,168","Assez difficile","","","","","","","","","","fr-FR","89076eadf7010769ee3bdda521942419","Indexable",""
"https://www.infopro-digital.com/fr/notre-politique-environnementale/","301","51","5,902","60,032","Normal","","","","","","","","","","fr-FR","81ed68d6ec425c1fd6acb7b2e89f7f07","Indexable",""
