"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Violations All","Violations Best Practice","Violations WCAG 2.0 A","Violations WCAG 2.0 AA","Violations WCAG 2.0 AAA","Violations WCAG 2.1 AA","Violations WCAG 2.2 AA","Statut de la requête PSI"
"https://www.infopro-digital.com/terms-and-conditions/logo-licence/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/central-banking-institute-membership/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/content-and-data-licence-terms-and-conditions/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/lead-generation/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/research-and-marketing-services/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/digital-advertising/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/speaker-engagement/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/sponsored-content-services/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/subscriptions/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/creative-services/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/chartis-membership-terms-and-conditions/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/webinar/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/event-admission/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/exhibitor-agreement/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/sponsorship/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/terms-and-conditions/books/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/financial-contact-us/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/forgot-your-password-2/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11637-mitarbeiter-m-w-d-personalabteilung/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11635-head-of-client-and-sales-marketing/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11584-charg-de-missions-it-f-h-x/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11639-contract-administrator-m-f-d-sourcing-partnerships/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11554-product-manager-h-f-x/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11371-acheteur-facility-management-et-mobilit-f-h-x/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11641-responsable-marketing-f-h-x/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11630-charg-de-projet-logistique-f-h-x/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11369-acheteur-service-f-h-x/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/11616-credit-manager-pr-contentieux-international-f-h-x/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.infopro-digital.com/fr/notre-politique-environnementale/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
